bu_external_id,chnl_external_id,cluster_external_id,country_external_id,created_by,created_on,data_type_external_id,duration_end_date,duration_start_date,emp_external_id,is_deleted,level_external_id,level_of_measurement,modified_by,modified_on,param_name,param_value,plan_period,plan_type_id,pps__standalone_ic_admin_metric_table_id,prod_external_id,role_external_id,team_external_id,underlying_level,underlying_level_of_metric,workunit_external_id
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1318","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21594","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory43",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1319","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21595","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory44",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1319","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21596","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory44",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1319","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21597","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory44",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1320","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21598","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory45",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1320","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21599","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory45",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1320","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21600","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory45",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1321","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21601","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory46",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1321","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21602","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory46",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1321","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21603","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory46",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1322","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21604","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory47",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1322","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21605","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory47",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1322","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21606","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory47",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1323","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21607","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory48",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1323","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21608","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory48",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1323","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21609","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory48",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1324","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21610","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory49",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1324","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21611","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory49",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1324","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21612","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory49",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1325","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21613","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory50",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1325","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21614","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory50",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1325","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21615","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region2_Territory50",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1327","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21616","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory1",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1327","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21617","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory1",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1327","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21618","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory1",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1328","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21619","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory2",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1328","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21620","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory2",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1328","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21621","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory2",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1329","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21622","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory3",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1329","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21623","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory3",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1329","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21624","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory3",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1330","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21625","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory4",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1330","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21626","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory4",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1330","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21627","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory4",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1331","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21628","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory5",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1331","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21629","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory5",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1331","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21630","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory5",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1332","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21631","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory6",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1332","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21632","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory6",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1332","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21633","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory6",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1333","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21634","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory7",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1333","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21635","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory7",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1333","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21636","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory7",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1334","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21637","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory8",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1334","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21638","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory8",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1334","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21639","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory8",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1335","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21640","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory9",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1335","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21641","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory9",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1335","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21642","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory9",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1336","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21643","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory10",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1336","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21644","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory10",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1336","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21645","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory10",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1337","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21646","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory11",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1337","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21647","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory11",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1337","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21648","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory11",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1338","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21649","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory12",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1338","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21650","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory12",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1338","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21651","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory12",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1339","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21652","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory13",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1339","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21653","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory13",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1339","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_TOTAL_PAYOUT_UR","5.0250000000000","TOTAL","TOTAL","21654","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory13",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1340","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_EARNINGS_UR","5.025","TOTAL","TOTAL","21655","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory14",
"Ext_BU_1","TOTAL","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:22.93292+00:00","TOTAL",,,"ext_EmpId_1340","false","Ext_level3","TOTAL","8000001","2025-03-06T08:31:22.93292+00:00","PTD_PROTECTION_PAYOUT_UR","0.0000000000","TOTAL","TOTAL","21656","Ext_Product_1","Ext_role3","Ext_team_3","TOTAL","TOTAL","GL_BU_1_team_3_HQ_Region3_Territory14",
